"time_id","time_actual","hours_24","hours_12","hour_minutes","day_minutes","day_time_name","day_night"
1613,16:13:00,"16","04","13",973,PM,Day
1614,16:14:00,"16","04","14",974,PM,Day
1615,16:15:00,"16","04","15",975,PM,Day
1616,16:16:00,"16","04","16",976,PM,Day
1617,16:17:00,"16","04","17",977,PM,Day
1618,16:18:00,"16","04","18",978,PM,Day
1619,16:19:00,"16","04","19",979,PM,Day
1620,16:20:00,"16","04","20",980,PM,Day
1621,16:21:00,"16","04","21",981,PM,Day
1622,16:22:00,"16","04","22",982,PM,Day
1623,16:23:00,"16","04","23",983,PM,Day
1624,16:24:00,"16","04","24",984,PM,Day
1625,16:25:00,"16","04","25",985,PM,Day
1626,16:26:00,"16","04","26",986,PM,Day
1627,16:27:00,"16","04","27",987,PM,Day
1628,16:28:00,"16","04","28",988,PM,Day
1629,16:29:00,"16","04","29",989,PM,Day
1630,16:30:00,"16","04","30",990,PM,Day
1631,16:31:00,"16","04","31",991,PM,Day
1632,16:32:00,"16","04","32",992,PM,Day
1633,16:33:00,"16","04","33",993,PM,Day
1634,16:34:00,"16","04","34",994,PM,Day
1635,16:35:00,"16","04","35",995,PM,Day
1636,16:36:00,"16","04","36",996,PM,Day
1637,16:37:00,"16","04","37",997,PM,Day
1638,16:38:00,"16","04","38",998,PM,Day
1639,16:39:00,"16","04","39",999,PM,Day
1640,16:40:00,"16","04","40",1000,PM,Day
1641,16:41:00,"16","04","41",1001,PM,Day
1642,16:42:00,"16","04","42",1002,PM,Day
1643,16:43:00,"16","04","43",1003,PM,Day
1644,16:44:00,"16","04","44",1004,PM,Day
1645,16:45:00,"16","04","45",1005,PM,Day
1646,16:46:00,"16","04","46",1006,PM,Day
1647,16:47:00,"16","04","47",1007,PM,Day
1648,16:48:00,"16","04","48",1008,PM,Day
1649,16:49:00,"16","04","49",1009,PM,Day
1650,16:50:00,"16","04","50",1010,PM,Day
1651,16:51:00,"16","04","51",1011,PM,Day
1652,16:52:00,"16","04","52",1012,PM,Day
1653,16:53:00,"16","04","53",1013,PM,Day
1654,16:54:00,"16","04","54",1014,PM,Day
1655,16:55:00,"16","04","55",1015,PM,Day
1656,16:56:00,"16","04","56",1016,PM,Day
1657,16:57:00,"16","04","57",1017,PM,Day
1658,16:58:00,"16","04","58",1018,PM,Day
1659,16:59:00,"16","04","59",1019,PM,Day
1700,17:00:00,"17","05","00",1020,PM,Day
1701,17:01:00,"17","05","01",1021,PM,Day
1702,17:02:00,"17","05","02",1022,PM,Day
1703,17:03:00,"17","05","03",1023,PM,Day
1704,17:04:00,"17","05","04",1024,PM,Day
1705,17:05:00,"17","05","05",1025,PM,Day
1706,17:06:00,"17","05","06",1026,PM,Day
1707,17:07:00,"17","05","07",1027,PM,Day
1708,17:08:00,"17","05","08",1028,PM,Day
1709,17:09:00,"17","05","09",1029,PM,Day
1710,17:10:00,"17","05","10",1030,PM,Day
1711,17:11:00,"17","05","11",1031,PM,Day
1712,17:12:00,"17","05","12",1032,PM,Day
1713,17:13:00,"17","05","13",1033,PM,Day
1714,17:14:00,"17","05","14",1034,PM,Day
1715,17:15:00,"17","05","15",1035,PM,Day
1716,17:16:00,"17","05","16",1036,PM,Day
1717,17:17:00,"17","05","17",1037,PM,Day
1718,17:18:00,"17","05","18",1038,PM,Day
1719,17:19:00,"17","05","19",1039,PM,Day
1720,17:20:00,"17","05","20",1040,PM,Day
1721,17:21:00,"17","05","21",1041,PM,Day
1722,17:22:00,"17","05","22",1042,PM,Day
1723,17:23:00,"17","05","23",1043,PM,Day
1724,17:24:00,"17","05","24",1044,PM,Day
1725,17:25:00,"17","05","25",1045,PM,Day
1726,17:26:00,"17","05","26",1046,PM,Day
1727,17:27:00,"17","05","27",1047,PM,Day
1728,17:28:00,"17","05","28",1048,PM,Day
1729,17:29:00,"17","05","29",1049,PM,Day
1730,17:30:00,"17","05","30",1050,PM,Day
1731,17:31:00,"17","05","31",1051,PM,Day
1732,17:32:00,"17","05","32",1052,PM,Day
1733,17:33:00,"17","05","33",1053,PM,Day
1734,17:34:00,"17","05","34",1054,PM,Day
1735,17:35:00,"17","05","35",1055,PM,Day
1736,17:36:00,"17","05","36",1056,PM,Day
1737,17:37:00,"17","05","37",1057,PM,Day
1738,17:38:00,"17","05","38",1058,PM,Day
1739,17:39:00,"17","05","39",1059,PM,Day
1740,17:40:00,"17","05","40",1060,PM,Day
1741,17:41:00,"17","05","41",1061,PM,Day
1742,17:42:00,"17","05","42",1062,PM,Day
1743,17:43:00,"17","05","43",1063,PM,Day
1744,17:44:00,"17","05","44",1064,PM,Day
1745,17:45:00,"17","05","45",1065,PM,Day
1746,17:46:00,"17","05","46",1066,PM,Day
1747,17:47:00,"17","05","47",1067,PM,Day
1748,17:48:00,"17","05","48",1068,PM,Day
1749,17:49:00,"17","05","49",1069,PM,Day
1750,17:50:00,"17","05","50",1070,PM,Day
1751,17:51:00,"17","05","51",1071,PM,Day
1752,17:52:00,"17","05","52",1072,PM,Day
1753,17:53:00,"17","05","53",1073,PM,Day
1754,17:54:00,"17","05","54",1074,PM,Day
1755,17:55:00,"17","05","55",1075,PM,Day
1756,17:56:00,"17","05","56",1076,PM,Day
1757,17:57:00,"17","05","57",1077,PM,Day
1758,17:58:00,"17","05","58",1078,PM,Day
1759,17:59:00,"17","05","59",1079,PM,Day
1800,18:00:00,"18","06","00",1080,PM,Day
1801,18:01:00,"18","06","01",1081,PM,Day
1802,18:02:00,"18","06","02",1082,PM,Day
1803,18:03:00,"18","06","03",1083,PM,Day
1804,18:04:00,"18","06","04",1084,PM,Day
1805,18:05:00,"18","06","05",1085,PM,Day
1806,18:06:00,"18","06","06",1086,PM,Day
1807,18:07:00,"18","06","07",1087,PM,Day
1808,18:08:00,"18","06","08",1088,PM,Day
1809,18:09:00,"18","06","09",1089,PM,Day
1810,18:10:00,"18","06","10",1090,PM,Day
1811,18:11:00,"18","06","11",1091,PM,Day
1812,18:12:00,"18","06","12",1092,PM,Day
1813,18:13:00,"18","06","13",1093,PM,Day
1814,18:14:00,"18","06","14",1094,PM,Day
1815,18:15:00,"18","06","15",1095,PM,Day
1816,18:16:00,"18","06","16",1096,PM,Day
1817,18:17:00,"18","06","17",1097,PM,Day
1818,18:18:00,"18","06","18",1098,PM,Day
1819,18:19:00,"18","06","19",1099,PM,Day
1820,18:20:00,"18","06","20",1100,PM,Day
1821,18:21:00,"18","06","21",1101,PM,Day
1822,18:22:00,"18","06","22",1102,PM,Day
1823,18:23:00,"18","06","23",1103,PM,Day
1824,18:24:00,"18","06","24",1104,PM,Day
1825,18:25:00,"18","06","25",1105,PM,Day
1826,18:26:00,"18","06","26",1106,PM,Day
1827,18:27:00,"18","06","27",1107,PM,Day
1828,18:28:00,"18","06","28",1108,PM,Day
1829,18:29:00,"18","06","29",1109,PM,Day
1830,18:30:00,"18","06","30",1110,PM,Day
1831,18:31:00,"18","06","31",1111,PM,Day
1832,18:32:00,"18","06","32",1112,PM,Day
1833,18:33:00,"18","06","33",1113,PM,Day
1834,18:34:00,"18","06","34",1114,PM,Day
1835,18:35:00,"18","06","35",1115,PM,Day
1836,18:36:00,"18","06","36",1116,PM,Day
1837,18:37:00,"18","06","37",1117,PM,Day
1838,18:38:00,"18","06","38",1118,PM,Day
1839,18:39:00,"18","06","39",1119,PM,Day
1840,18:40:00,"18","06","40",1120,PM,Day
1841,18:41:00,"18","06","41",1121,PM,Day
1842,18:42:00,"18","06","42",1122,PM,Day
1843,18:43:00,"18","06","43",1123,PM,Day
1844,18:44:00,"18","06","44",1124,PM,Day
1845,18:45:00,"18","06","45",1125,PM,Day
1846,18:46:00,"18","06","46",1126,PM,Day
1847,18:47:00,"18","06","47",1127,PM,Day
1848,18:48:00,"18","06","48",1128,PM,Day
1849,18:49:00,"18","06","49",1129,PM,Day
1850,18:50:00,"18","06","50",1130,PM,Day
1851,18:51:00,"18","06","51",1131,PM,Day
1852,18:52:00,"18","06","52",1132,PM,Day
1853,18:53:00,"18","06","53",1133,PM,Day
1854,18:54:00,"18","06","54",1134,PM,Day
1855,18:55:00,"18","06","55",1135,PM,Day
1856,18:56:00,"18","06","56",1136,PM,Day
1857,18:57:00,"18","06","57",1137,PM,Day
1858,18:58:00,"18","06","58",1138,PM,Day
1859,18:59:00,"18","06","59",1139,PM,Day
1900,19:00:00,"19","07","00",1140,PM,Day
1901,19:01:00,"19","07","01",1141,PM,Day
1902,19:02:00,"19","07","02",1142,PM,Day
1903,19:03:00,"19","07","03",1143,PM,Day
1904,19:04:00,"19","07","04",1144,PM,Day
1905,19:05:00,"19","07","05",1145,PM,Day
1906,19:06:00,"19","07","06",1146,PM,Day
1907,19:07:00,"19","07","07",1147,PM,Day
1908,19:08:00,"19","07","08",1148,PM,Day
1909,19:09:00,"19","07","09",1149,PM,Day
1910,19:10:00,"19","07","10",1150,PM,Day
1911,19:11:00,"19","07","11",1151,PM,Day
1912,19:12:00,"19","07","12",1152,PM,Day
1913,19:13:00,"19","07","13",1153,PM,Day
1914,19:14:00,"19","07","14",1154,PM,Day
1915,19:15:00,"19","07","15",1155,PM,Day
1916,19:16:00,"19","07","16",1156,PM,Day
1917,19:17:00,"19","07","17",1157,PM,Day
1918,19:18:00,"19","07","18",1158,PM,Day
1919,19:19:00,"19","07","19",1159,PM,Day
1920,19:20:00,"19","07","20",1160,PM,Day
1921,19:21:00,"19","07","21",1161,PM,Day
1922,19:22:00,"19","07","22",1162,PM,Day
1923,19:23:00,"19","07","23",1163,PM,Day
1924,19:24:00,"19","07","24",1164,PM,Day
1925,19:25:00,"19","07","25",1165,PM,Day
1926,19:26:00,"19","07","26",1166,PM,Day
1927,19:27:00,"19","07","27",1167,PM,Day
1928,19:28:00,"19","07","28",1168,PM,Day
1929,19:29:00,"19","07","29",1169,PM,Day
1930,19:30:00,"19","07","30",1170,PM,Day
1931,19:31:00,"19","07","31",1171,PM,Day
1932,19:32:00,"19","07","32",1172,PM,Day
1933,19:33:00,"19","07","33",1173,PM,Day
1934,19:34:00,"19","07","34",1174,PM,Day
1935,19:35:00,"19","07","35",1175,PM,Day
1936,19:36:00,"19","07","36",1176,PM,Day
1937,19:37:00,"19","07","37",1177,PM,Day
1938,19:38:00,"19","07","38",1178,PM,Day
1939,19:39:00,"19","07","39",1179,PM,Day
1940,19:40:00,"19","07","40",1180,PM,Day
1941,19:41:00,"19","07","41",1181,PM,Day
1942,19:42:00,"19","07","42",1182,PM,Day
1943,19:43:00,"19","07","43",1183,PM,Day
1944,19:44:00,"19","07","44",1184,PM,Day
1945,19:45:00,"19","07","45",1185,PM,Day
1946,19:46:00,"19","07","46",1186,PM,Day
1947,19:47:00,"19","07","47",1187,PM,Day
1948,19:48:00,"19","07","48",1188,PM,Day
1949,19:49:00,"19","07","49",1189,PM,Day
1950,19:50:00,"19","07","50",1190,PM,Day
1951,19:51:00,"19","07","51",1191,PM,Day
1952,19:52:00,"19","07","52",1192,PM,Day
1953,19:53:00,"19","07","53",1193,PM,Day
1954,19:54:00,"19","07","54",1194,PM,Day
1955,19:55:00,"19","07","55",1195,PM,Day
1956,19:56:00,"19","07","56",1196,PM,Day
1957,19:57:00,"19","07","57",1197,PM,Day
1958,19:58:00,"19","07","58",1198,PM,Day
1959,19:59:00,"19","07","59",1199,PM,Day
2000,20:00:00,"20","08","00",1200,PM,Night
2001,20:01:00,"20","08","01",1201,PM,Night
2002,20:02:00,"20","08","02",1202,PM,Night
2003,20:03:00,"20","08","03",1203,PM,Night
2004,20:04:00,"20","08","04",1204,PM,Night
2005,20:05:00,"20","08","05",1205,PM,Night
2006,20:06:00,"20","08","06",1206,PM,Night
2007,20:07:00,"20","08","07",1207,PM,Night
2008,20:08:00,"20","08","08",1208,PM,Night
2009,20:09:00,"20","08","09",1209,PM,Night
2010,20:10:00,"20","08","10",1210,PM,Night
2011,20:11:00,"20","08","11",1211,PM,Night
2012,20:12:00,"20","08","12",1212,PM,Night
2013,20:13:00,"20","08","13",1213,PM,Night
2014,20:14:00,"20","08","14",1214,PM,Night
2015,20:15:00,"20","08","15",1215,PM,Night
2016,20:16:00,"20","08","16",1216,PM,Night
2017,20:17:00,"20","08","17",1217,PM,Night
2018,20:18:00,"20","08","18",1218,PM,Night
2019,20:19:00,"20","08","19",1219,PM,Night
2020,20:20:00,"20","08","20",1220,PM,Night
2021,20:21:00,"20","08","21",1221,PM,Night
2022,20:22:00,"20","08","22",1222,PM,Night
2023,20:23:00,"20","08","23",1223,PM,Night
2024,20:24:00,"20","08","24",1224,PM,Night
2025,20:25:00,"20","08","25",1225,PM,Night
2026,20:26:00,"20","08","26",1226,PM,Night
2027,20:27:00,"20","08","27",1227,PM,Night
2028,20:28:00,"20","08","28",1228,PM,Night
2029,20:29:00,"20","08","29",1229,PM,Night
2030,20:30:00,"20","08","30",1230,PM,Night
2031,20:31:00,"20","08","31",1231,PM,Night
2032,20:32:00,"20","08","32",1232,PM,Night
2033,20:33:00,"20","08","33",1233,PM,Night
2034,20:34:00,"20","08","34",1234,PM,Night
2035,20:35:00,"20","08","35",1235,PM,Night
2036,20:36:00,"20","08","36",1236,PM,Night
2037,20:37:00,"20","08","37",1237,PM,Night
2038,20:38:00,"20","08","38",1238,PM,Night
2039,20:39:00,"20","08","39",1239,PM,Night
2040,20:40:00,"20","08","40",1240,PM,Night
2041,20:41:00,"20","08","41",1241,PM,Night
2042,20:42:00,"20","08","42",1242,PM,Night
2043,20:43:00,"20","08","43",1243,PM,Night
2044,20:44:00,"20","08","44",1244,PM,Night
2045,20:45:00,"20","08","45",1245,PM,Night
2046,20:46:00,"20","08","46",1246,PM,Night
2047,20:47:00,"20","08","47",1247,PM,Night
2048,20:48:00,"20","08","48",1248,PM,Night
2049,20:49:00,"20","08","49",1249,PM,Night
2050,20:50:00,"20","08","50",1250,PM,Night
2051,20:51:00,"20","08","51",1251,PM,Night
2052,20:52:00,"20","08","52",1252,PM,Night
2053,20:53:00,"20","08","53",1253,PM,Night
2054,20:54:00,"20","08","54",1254,PM,Night
2055,20:55:00,"20","08","55",1255,PM,Night
2056,20:56:00,"20","08","56",1256,PM,Night
2057,20:57:00,"20","08","57",1257,PM,Night
2058,20:58:00,"20","08","58",1258,PM,Night
2059,20:59:00,"20","08","59",1259,PM,Night
2100,21:00:00,"21","09","00",1260,PM,Night
2101,21:01:00,"21","09","01",1261,PM,Night
2102,21:02:00,"21","09","02",1262,PM,Night
2103,21:03:00,"21","09","03",1263,PM,Night
2104,21:04:00,"21","09","04",1264,PM,Night
2105,21:05:00,"21","09","05",1265,PM,Night
2106,21:06:00,"21","09","06",1266,PM,Night
2107,21:07:00,"21","09","07",1267,PM,Night
2108,21:08:00,"21","09","08",1268,PM,Night
2109,21:09:00,"21","09","09",1269,PM,Night
2110,21:10:00,"21","09","10",1270,PM,Night
2111,21:11:00,"21","09","11",1271,PM,Night
2112,21:12:00,"21","09","12",1272,PM,Night
2113,21:13:00,"21","09","13",1273,PM,Night
2114,21:14:00,"21","09","14",1274,PM,Night
2115,21:15:00,"21","09","15",1275,PM,Night
2116,21:16:00,"21","09","16",1276,PM,Night
2117,21:17:00,"21","09","17",1277,PM,Night
2118,21:18:00,"21","09","18",1278,PM,Night
2119,21:19:00,"21","09","19",1279,PM,Night
2120,21:20:00,"21","09","20",1280,PM,Night
2121,21:21:00,"21","09","21",1281,PM,Night
2122,21:22:00,"21","09","22",1282,PM,Night
2123,21:23:00,"21","09","23",1283,PM,Night
2124,21:24:00,"21","09","24",1284,PM,Night
2125,21:25:00,"21","09","25",1285,PM,Night
2126,21:26:00,"21","09","26",1286,PM,Night
2127,21:27:00,"21","09","27",1287,PM,Night
2128,21:28:00,"21","09","28",1288,PM,Night
2129,21:29:00,"21","09","29",1289,PM,Night
2130,21:30:00,"21","09","30",1290,PM,Night
2131,21:31:00,"21","09","31",1291,PM,Night
2132,21:32:00,"21","09","32",1292,PM,Night
2133,21:33:00,"21","09","33",1293,PM,Night
2134,21:34:00,"21","09","34",1294,PM,Night
2135,21:35:00,"21","09","35",1295,PM,Night
2136,21:36:00,"21","09","36",1296,PM,Night
2137,21:37:00,"21","09","37",1297,PM,Night
2138,21:38:00,"21","09","38",1298,PM,Night
2139,21:39:00,"21","09","39",1299,PM,Night
2140,21:40:00,"21","09","40",1300,PM,Night
2141,21:41:00,"21","09","41",1301,PM,Night
2142,21:42:00,"21","09","42",1302,PM,Night
2143,21:43:00,"21","09","43",1303,PM,Night
2144,21:44:00,"21","09","44",1304,PM,Night
2145,21:45:00,"21","09","45",1305,PM,Night
2146,21:46:00,"21","09","46",1306,PM,Night
2147,21:47:00,"21","09","47",1307,PM,Night
2148,21:48:00,"21","09","48",1308,PM,Night
2149,21:49:00,"21","09","49",1309,PM,Night
2150,21:50:00,"21","09","50",1310,PM,Night
2151,21:51:00,"21","09","51",1311,PM,Night
2152,21:52:00,"21","09","52",1312,PM,Night
2153,21:53:00,"21","09","53",1313,PM,Night
2154,21:54:00,"21","09","54",1314,PM,Night
2155,21:55:00,"21","09","55",1315,PM,Night
2156,21:56:00,"21","09","56",1316,PM,Night
2157,21:57:00,"21","09","57",1317,PM,Night
2158,21:58:00,"21","09","58",1318,PM,Night
2159,21:59:00,"21","09","59",1319,PM,Night
2200,22:00:00,"22","10","00",1320,PM,Night
2201,22:01:00,"22","10","01",1321,PM,Night
2202,22:02:00,"22","10","02",1322,PM,Night
2203,22:03:00,"22","10","03",1323,PM,Night
2204,22:04:00,"22","10","04",1324,PM,Night
2205,22:05:00,"22","10","05",1325,PM,Night
2206,22:06:00,"22","10","06",1326,PM,Night
2207,22:07:00,"22","10","07",1327,PM,Night
2208,22:08:00,"22","10","08",1328,PM,Night
2209,22:09:00,"22","10","09",1329,PM,Night
2210,22:10:00,"22","10","10",1330,PM,Night
2211,22:11:00,"22","10","11",1331,PM,Night
2212,22:12:00,"22","10","12",1332,PM,Night
2213,22:13:00,"22","10","13",1333,PM,Night
2214,22:14:00,"22","10","14",1334,PM,Night
2215,22:15:00,"22","10","15",1335,PM,Night
2216,22:16:00,"22","10","16",1336,PM,Night
2217,22:17:00,"22","10","17",1337,PM,Night
2218,22:18:00,"22","10","18",1338,PM,Night
2219,22:19:00,"22","10","19",1339,PM,Night
2220,22:20:00,"22","10","20",1340,PM,Night
2221,22:21:00,"22","10","21",1341,PM,Night
2222,22:22:00,"22","10","22",1342,PM,Night
2223,22:23:00,"22","10","23",1343,PM,Night
2224,22:24:00,"22","10","24",1344,PM,Night
2225,22:25:00,"22","10","25",1345,PM,Night
2226,22:26:00,"22","10","26",1346,PM,Night
2227,22:27:00,"22","10","27",1347,PM,Night
2228,22:28:00,"22","10","28",1348,PM,Night
2229,22:29:00,"22","10","29",1349,PM,Night
2230,22:30:00,"22","10","30",1350,PM,Night
2231,22:31:00,"22","10","31",1351,PM,Night
2232,22:32:00,"22","10","32",1352,PM,Night
2233,22:33:00,"22","10","33",1353,PM,Night
2234,22:34:00,"22","10","34",1354,PM,Night
2235,22:35:00,"22","10","35",1355,PM,Night
2236,22:36:00,"22","10","36",1356,PM,Night
2237,22:37:00,"22","10","37",1357,PM,Night
2238,22:38:00,"22","10","38",1358,PM,Night
2239,22:39:00,"22","10","39",1359,PM,Night
2240,22:40:00,"22","10","40",1360,PM,Night
2241,22:41:00,"22","10","41",1361,PM,Night
2242,22:42:00,"22","10","42",1362,PM,Night
2243,22:43:00,"22","10","43",1363,PM,Night
2244,22:44:00,"22","10","44",1364,PM,Night
2245,22:45:00,"22","10","45",1365,PM,Night
2246,22:46:00,"22","10","46",1366,PM,Night
2247,22:47:00,"22","10","47",1367,PM,Night
2248,22:48:00,"22","10","48",1368,PM,Night
2249,22:49:00,"22","10","49",1369,PM,Night
2250,22:50:00,"22","10","50",1370,PM,Night
2251,22:51:00,"22","10","51",1371,PM,Night
2252,22:52:00,"22","10","52",1372,PM,Night
2253,22:53:00,"22","10","53",1373,PM,Night
2254,22:54:00,"22","10","54",1374,PM,Night
2255,22:55:00,"22","10","55",1375,PM,Night
2256,22:56:00,"22","10","56",1376,PM,Night
2257,22:57:00,"22","10","57",1377,PM,Night
2258,22:58:00,"22","10","58",1378,PM,Night
2259,22:59:00,"22","10","59",1379,PM,Night
2300,23:00:00,"23","11","00",1380,PM,Night
2301,23:01:00,"23","11","01",1381,PM,Night
2302,23:02:00,"23","11","02",1382,PM,Night
2303,23:03:00,"23","11","03",1383,PM,Night
2304,23:04:00,"23","11","04",1384,PM,Night
2305,23:05:00,"23","11","05",1385,PM,Night
2306,23:06:00,"23","11","06",1386,PM,Night
2307,23:07:00,"23","11","07",1387,PM,Night
2308,23:08:00,"23","11","08",1388,PM,Night
2309,23:09:00,"23","11","09",1389,PM,Night
2310,23:10:00,"23","11","10",1390,PM,Night
2311,23:11:00,"23","11","11",1391,PM,Night
2312,23:12:00,"23","11","12",1392,PM,Night
2313,23:13:00,"23","11","13",1393,PM,Night
2314,23:14:00,"23","11","14",1394,PM,Night
2315,23:15:00,"23","11","15",1395,PM,Night
2316,23:16:00,"23","11","16",1396,PM,Night
2317,23:17:00,"23","11","17",1397,PM,Night
2318,23:18:00,"23","11","18",1398,PM,Night
2319,23:19:00,"23","11","19",1399,PM,Night
2320,23:20:00,"23","11","20",1400,PM,Night
2321,23:21:00,"23","11","21",1401,PM,Night
2322,23:22:00,"23","11","22",1402,PM,Night
2323,23:23:00,"23","11","23",1403,PM,Night
2324,23:24:00,"23","11","24",1404,PM,Night
2325,23:25:00,"23","11","25",1405,PM,Night
2326,23:26:00,"23","11","26",1406,PM,Night
2327,23:27:00,"23","11","27",1407,PM,Night
2328,23:28:00,"23","11","28",1408,PM,Night
2329,23:29:00,"23","11","29",1409,PM,Night
2330,23:30:00,"23","11","30",1410,PM,Night
2331,23:31:00,"23","11","31",1411,PM,Night
2332,23:32:00,"23","11","32",1412,PM,Night
2333,23:33:00,"23","11","33",1413,PM,Night
2334,23:34:00,"23","11","34",1414,PM,Night
2335,23:35:00,"23","11","35",1415,PM,Night
2336,23:36:00,"23","11","36",1416,PM,Night
2337,23:37:00,"23","11","37",1417,PM,Night
2338,23:38:00,"23","11","38",1418,PM,Night
2339,23:39:00,"23","11","39",1419,PM,Night
2340,23:40:00,"23","11","40",1420,PM,Night
2341,23:41:00,"23","11","41",1421,PM,Night
2342,23:42:00,"23","11","42",1422,PM,Night
2343,23:43:00,"23","11","43",1423,PM,Night
2344,23:44:00,"23","11","44",1424,PM,Night
2345,23:45:00,"23","11","45",1425,PM,Night
2346,23:46:00,"23","11","46",1426,PM,Night
2347,23:47:00,"23","11","47",1427,PM,Night
2348,23:48:00,"23","11","48",1428,PM,Night
2349,23:49:00,"23","11","49",1429,PM,Night
2350,23:50:00,"23","11","50",1430,PM,Night
2351,23:51:00,"23","11","51",1431,PM,Night
2352,23:52:00,"23","11","52",1432,PM,Night
2353,23:53:00,"23","11","53",1433,PM,Night
2354,23:54:00,"23","11","54",1434,PM,Night
2355,23:55:00,"23","11","55",1435,PM,Night
2356,23:56:00,"23","11","56",1436,PM,Night
2357,23:57:00,"23","11","57",1437,PM,Night
2358,23:58:00,"23","11","58",1438,PM,Night
2359,23:59:00,"23","11","59",1439,PM,Night
